"","proj","AUC","Brier","Chi","Pval"
"304","jato",0.881906722740274,0.0383302831033133,0.286783874476788,0
"305","java-gnome",0.787828483497466,0.150078528778075,0.00126767231239874,0.424334612719653
"306","javapackages",0.685871310157797,0.120659735489116,0.039574125328406,0.0456522908552437
"307","jaxb",0.758978954740749,0.155515004903245,0.289011603211301,0
"308","jaxws",0.931676711581403,0.0750967068134213,0.569799366309477,0
"309","jboss-messaging",0.837772780154057,0.155507870752668,0.252697297638142,0
"310","jboss-vfs",0.973303310711016,0.059737221723778,0.845786786494329,0
"311","jbpm-designer",0.726615053827828,0.183725442378829,0.154528017594877,2.22044604925031e-16
"312","jCAE",0.701044193117429,0.128421394183777,0.101376548604162,2.44263686832724e-07
"313","jclouds",0.877228983898146,0.106994096886359,0.471025717765205,0
"314","jEdit",0.848986304834393,0.144239159307538,0.0488825854460651,0
"315","jena-core",0.816801570275455,0.169034164091633,0.216728240154082,0
"316","jersey-1",0.770388522290081,0.148471742143864,0.0282995429933732,0.00023905117590628
"317","jetty-project",0.757114502506129,0.145268592271826,0.00180374898774312,0.252985746439133
"318","jetty-spdy",0.786161857036485,0.152082043820396,2.74191052650524e-08,0.997107877831707
"319","jgralab",0.725817664300797,0.196357549938581,0.022797425017125,6.29064376589383e-06
"320","jgralab-dhht",0.731778146976275,0.209785560045892,0.033327458021121,0.0289024689635076
"321","jgrapht",0.762133986192991,0.147784239896613,0.00203273001225872,0.632995489364204
"322","jmxtrans",0.822088279686387,0.154927828566154,0.127803653529729,3.49601816684864e-06
"323","jogl",0.866975925164579,0.150090265874494,0.127472641392056,0
"324","jOOQ",0.761896391007631,0.139049895423945,0.00196019046345785,0.298991911719139
"325","jop",0.751512696872808,0.0845084160374887,0.0639471594035286,3.67343745422133e-08
"326","joshua",0.784140110938432,0.178462645301006,0.176352625701804,0
"327","jpcsp",0.832498832994656,0.16650656483719,0.132106292849409,0
"328","jscep",0.808256202659339,0.146361250954131,0.0134493800563649,0.188861249865247
"329","jspwiki",0.877081686616422,0.116098133922804,0.795283709824049,0
"330","jython",0.734209452270801,0.186491186530686,0.27354971223692,0
"331","jython-legacy",0.703064726840014,0.18517125184174,0.334287688382311,0
"332","k-9",0.77841368436438,0.137887056902192,0.0686035514802263,1.89659399296715e-12
"333","kaffe",0.741330786126432,0.171705672088112,0.000625222789875468,0.464534960786997
"334","katta",0.817670907763677,0.148254823458803,0.000784000762472017,0.74218180123347
"335","kde-owncloud",0.721986601209005,0.161669351339989,0.00755467638662423,0.0516926309087199
"336","killbill",0.839870522177207,0.139707501643466,0.0573167169798129,6.17284001691587e-14
"337","Kramerius",0.775015382382148,0.0883082281004208,0.228825517833126,0
"338","L2jFrozenInterlude",0.787835105335046,0.186817775325944,0.00444519702453545,0.41094941439395
"339","larceny-oldimport",0.793534263606001,0.0684591543811212,0.000565798774402558,0.613181231259596
"340","leiningen",0.735986437251159,0.173648478984876,0.00137750088169712,0.449913656035111
"341","Lemo-Data-Management-Server",0.811399185642172,0.162425416602134,0.00341767610755918,0.453180488272776
"342","lenskit",0.794372299266143,0.116090036983034,0.0864001000816971,3.10862446895044e-14
"343","lexevs",NA,NA,NA,NA
"344","Liberty",0.801894924215477,0.166546052666721,0.0334520907505349,3.40216500194224e-07
"345","libguestfs",0.811188051621293,0.0655584373268914,0.464663958486304,0
"346","libidn",0.836954444599463,0.0746677060533784,0.408014200131663,0
"347","libming",0.740137597674387,0.136780045169891,0.366901948978631,0
"348","libsdl",0.865818018817514,0.136301371037312,0.691078517318015,0
"349","lila",NA,NA,NA,NA
