"","name","wilcoxP","cdEst","cdMag"
"442","opentaps",0.169560285488602,0.0416458470304624,"negligible"
"443","OpenTripPlanner",0.87199435012152,0.00358097742713127,"negligible"
"444","opentripplanner-svn",0.857610701444169,0.00415735261889108,"negligible"
"445","openvrml",0.481704413205559,-0.0235656366425597,"negligible"
"446","OPenWonderland-Protocol",0.0298988381754297,-0.0696471619548543,"negligible"
"447","openwrt-luci",0.107214872812503,0.0490948937102783,"negligible"
"448","optaplanner",0.0316274125823098,0.0659894806048652,"negligible"
"449","optiq",1.18117279814533e-16,0.258606180144642,"small"
"450","orangeleap-tangerine",0.486501118697049,0.0203703703703704,"negligible"
"451","org",0.707327195036832,0.0103111987727372,"negligible"
"452","original",6.91187288788858e-16,0.251930747315363,"small"
"453","osv",0.937899620444721,0.000970852509314049,"negligible"
"454","otp-winpipes",0.943787762301045,-0.00369493754109139,"negligible"
"455","overthere",0.105340711154661,0.049362261669954,"negligible"
"456","overture",0.0425140081779675,0.062215647600263,"negligible"
"457","owfs-cvsimport",3.01545714045952e-28,0.344507999123384,"medium"
"458","packages_apps_Browser",0.687701201233639,-0.0140959894806049,"negligible"
"459","packages_apps_Camera",0.0606766282258602,-0.0603681788297173,"negligible"
"460","packages_apps_Dialer",0.459381280739442,0.0217488494411571,"negligible"
"461","packages_apps_Email",0.603871129714117,0.0148126232741617,"negligible"
"462","packages_apps_Mms",0.890060642756763,0.0028643436335744,"negligible"
"463","packages_apps_SlimLauncher",0.86122980603936,0.00401271093578786,"negligible"
"464","pangool",3.43546554755591e-05,0.128571115494192,"negligible"
"465","parcupine",0.946566273989657,0.000631163708086787,"negligible"
"466","pathvisio",2.98761067080302e-06,-0.14813499890423,"small"
"467","patientview",0.306429052808192,0.0306311637080868,"negligible"
"468","pcDuino-openFrameworks",0.599981819616755,0.0149879465264081,"negligible"
"469","pcl-svn",0.000659942803827117,0.105448170063555,"negligible"
"470","PCLMirror",0.124469798919605,0.0467565198334429,"negligible"
"471","pcp",0.687598447109959,0.0111461757615604,"negligible"
"472","pcsc-lite-clone",0.115945134178235,-0.050830593907517,"negligible"
"473","pdb",0.000864903183553801,0.103096646942801,"negligible"
"474","pegasus",0.766801871638902,0.00783256629410476,"negligible"
"475","pfff",0.713253843198335,0.0100657462195924,"negligible"
"476","PHProjekt",0.000144045900998661,0.117850098619329,"negligible"
"477","PinDroid",0.994764068236503,-0.00168748630287092,"negligible"
"478","platform_bionic",0.979281258787751,-0.000659653736576814,"negligible"
"479","platform_libcore",NA,NA,NA
"480","platform_packages_apps_camera",0.371017468435242,0.0266074950690335,"negligible"
"481","play1",0.0297830412700081,0.0667389875082183,"negligible"
"482","player-git-svn",0.0886482821587573,-0.0549287749287749,"negligible"
"483","playframework",0.988191649168008,-0.00101249178172255,"negligible"
"484","plovr",0.000268683996085958,0.112908174446636,"negligible"
"485","pmd",1.57941201994783e-140,0.790813061582292,"large"
"486","podd-redesign",0.529528735588999,0.0182621082621083,"negligible"
"487","poi",3.58142017272682e-40,0.415020819636204,"medium"
"488","portal",0.983624820067961,-0.000830593907516983,"negligible"
"489","Possom",0.983290681092766,-0.00213675213675214,"negligible"
"490","PostGIS",0.985406941688936,-0.000900723208415519,"negligible"
"491","poulpe",6.60749101074252e-07,0.154621959237344,"small"
"492","PreciousStones",0.957241503163323,-0.00316458470304624,"negligible"
"493","PrecisExciteTCP",0.380726947433839,0.026039886039886,"negligible"
"494","primefaces",3.0917393515396e-17,0.263570019723866,"small"
"495","primefaces-dcs",0.494317440790552,-0.0229344729344729,"negligible"
"496","processing",6.90906735206404e-10,0.192158667543283,"small"
"497","processing-js",1.37298955505341e-06,0.15011396011396,"small"
"498","processmaker",0.948456035313537,-0.00351084812623274,"negligible"
"499","psc",0.00158394713886194,0.0976857330703484,"negligible"
"500","psc-mirror",1.340642888351e-20,0.290624589086128,"small"
"501","pse-broadcast-encryption",0.119351229301354,-0.0503747534516765,"negligible"
"502","psi-toolkit",0.0605808010421767,0.0574337058952444,"negligible"
"503","ptii",0.791542839571255,0.00682226605303528,"negligible"
"504","pvs",0.207178956128124,0.0381196581196581,"negligible"
"505","pykaldi",1.16900499762948e-14,0.240856892395354,"small"
"506","qi4j-sdk",0.154561324448558,-0.0461713784790708,"negligible"
"507","QuickSearchBox_7025",0.978501706512789,-0.000631163708086783,"negligible"
"508","quneiform",0.251666631857421,0.0345101906640368,"negligible"
"509","railo",0.970262126245628,-0.00265176419022573,"negligible"
"510","rapns",0.102931484663323,0.0497172912557528,"negligible"
"511","red",0.905971262021141,-0.00518956826649134,"negligible"
"512","reddwarf",0.000510407608492365,0.107617795310103,"negligible"
"513","rembrandt",0.23141772705056,0.0360924830155599,"negligible"
"514","ReplicatorG",2.64518006987223e-22,0.303447293447293,"small"
"515","repose",NA,NA,NA
"516","RetroidNetplay",0.45153942715078,0.0221586675432829,"negligible"
"517","reviewboard",0.000369300533607271,-0.113271970195047,"negligible"
"518","rhino",0.153995942199026,0.0432763532763533,"negligible"
"519","rhq-plugins",0.735236116451952,-0.0120973044049967,"negligible"
"520","rhsm-qe",0.000722623658239934,-0.107613412228797,"negligible"
"521","riot",0.706081722006984,0.0103637957484111,"negligible"
"522","RMG-Java",0.934013065580717,-0.00408064869603331,"negligible"
"523","robotframework",0.970373452752617,-0.000306815691431072,"negligible"
"524","ROMS",0.000145678154467111,0.117766820074512,"negligible"
"525","rootbeer1",0.40516257128859,0.0246592154284462,"negligible"
"526","rsyslog",0.36507400893347,0.0269603331141793,"negligible"
"527","rter",3.07843714970359e-31,0.363464825772518,"medium"
"528","saga-cpp-legacy-projects",0.324327585587965,-0.0324216524216524,"negligible"
"529","SalesforceMobileSDK-Android",0.0522184965174939,-0.0624238439623055,"negligible"
"530","sampletab_converters",0.925246477296329,-0.00442691211921982,"negligible"
"531","samskivert",0.582621938091797,0.0157769011615165,"negligible"
"532","samtools",0.296178009952587,-0.0342756958141574,"negligible"
"533","sandbox",0.00170891942616712,0.0970019723865878,"negligible"
"534","sane-backends",0.0550034901514069,0.0587661626123165,"negligible"
"535","SCADS",0.94823369519531,-0.00351961428884506,"negligible"
"536","scalagwt-gwt",0.583484340325107,0.015735261889108,"negligible"
"537","scaliendb",0.549554905191023,-0.0202673679596757,"negligible"
"538","scm-manager",0.385524986189886,0.0257659434582511,"negligible"
"539","screensaver",0.165861225087156,-0.0449791803637958,"negligible"
"540","ScrollingMenuSign",0.481095774523192,0.0206421214113522,"negligible"
"541","sdl-2",2.30753068455328e-29,0.351698444006136,"medium"
"542","SDL-mirror",0.623485176378841,-0.0168923953539338,"negligible"
"543","se",0.238016132788892,0.0355643217181679,"negligible"
"544","sea-of-ql",0.453555851168592,0.0220600482138944,"negligible"
"545","seattle",0.386902610972543,0.0256914310760465,"negligible"
"546","SensorWebClient",0.145239381485411,0.0442472057856673,"negligible"
"547","SeriesGuide",0.343177630093228,0.028281832127986,"negligible"
"548","serval-dna",2.24524433370896e-14,0.238229235152312,"small"
"549","servicemix3",0.00116249190577387,0.100482138943677,"negligible"
"550","sgf",0.0709568596018453,0.0552114836730221,"negligible"
"551","sharenav",0.456674435877457,-0.024847687924611,"negligible"
"552","Shenzhen_BGIC_0101_2013",0.0985004366221982,0.050387902695595,"negligible"
"553","shindigorng",0.107154006418725,0.0491014683322376,"negligible"
"554","shinken",0.0167680695530718,0.0736094674556213,"negligible"
"555","shogun_gsoc",0.525969300461748,-0.0213894367740522,"negligible"
"556","showtime_zh",0.0288704703020432,0.0671246986631602,"negligible"
"557","sigar",0.434359655704212,-0.0260223537146614,"negligible"
"558","Silverpeas-Core",0.0679977816270583,0.0558251150558843,"negligible"
"559","sip-servlets",0.213071380166392,-0.0405698005698006,"negligible"
"560","sipXtapi-svn-mirror",0.0854787597104076,0.0525115055884287,"negligible"
"561","skywriting",0.988971394501698,-0.00191540653079115,"negligible"
"562","slicer2",9.8067223676716e-14,0.232191540653079,"small"
"563","smsdroid",0.613937836290997,0.0143633574402805,"negligible"
"564","soapui",0.940676642577016,-0.00381766381766381,"negligible"
"565","soar",7.417034696357e-12,0.213539338154723,"small"
"566","SocialSDK",0.965141768461236,-0.00285119438965593,"negligible"
"567","sod",5.45569038124876e-09,0.181621740083279,"small"
"568","sonar-php",1.11279429325777e-12,0.221902257286873,"small"
"569","sonar-plugins",0.46388419616514,0.0215165461319307,"negligible"
"570","SpagoBI-V4x",0.388590447079882,0.0255906202060048,"negligible"
"571","spatial",0.569189296754799,0.0163927240850318,"negligible"
"572","spatial-solr-sandbox",2.34836310213655e-20,0.288753013368398,"small"
"573","Spout",1.30634399378885e-201,0.950059171597633,"large"
"574","Spoutcraft",8.34923837120457e-13,0.223144860837169,"small"
"575","spring",0.865400867551568,-0.00679815910585141,"negligible"
"576","spring-batch",NA,NA,NA
"577","spring-integration",6.59418012970912e-29,0.348783694937541,"medium"
"578","SpringLS",0.0663706472836285,-0.059112426035503,"negligible"
"579","springside4",0.257018912348125,0.0341069471838703,"negligible"
"580","spyglass",2.5198355094196e-20,0.288518518518519,"small"
"581","squirrel-sql",0.962025719043118,1.7532325224633e-05,"negligible"
"582","SSP",0.205274633731344,0.0382862152092921,"negligible"
"583","stanbol",0.0327393368991874,0.0655533640149025,"negligible"
"584","statalign",0.336958462499551,0.028669734823581,"negligible"
"585","strategoxt",0.167144638098763,0.0418891080429542,"negligible"
"586","stratosphere",NA,NA,NA
"587","Stroika",3.93263955691468e-10,0.194933158010081,"small"
"588","struts1",0.287612296983755,-0.0348630287091826,"negligible"
"589","suite",0.763924993273036,0.00795310103002411,"negligible"
"590","sushi",0.711276349004422,0.0101446416831032,"negligible"
"591","svnkit",0.919591784605949,0.00169406092483016,"negligible"
"592","swingx",0.159472314916473,0.042686828840675,"negligible"
"593","symmetry",0.000409512972923391,0.109458689458689,"negligible"
"594","SynapseWebClient",0.739343157967391,0.00896778435239974,"negligible"
"595","syncany",0.359556347632112,0.027284681130835,"negligible"
"596","tamarin-central",1,-0.00147490685952224,"negligible"
"597","tapestry-5",0.928130734154274,0.00135437212360289,"negligible"
"598","tapestry4",0.0691860979121928,0.055568704799474,"negligible"
"599","Tasks",2.20664213437595e-05,0.131718167872014,"negligible"
"600","teapot",3.70890579191353e-05,0.128012272627657,"negligible"
"601","teiid",0.618260611092673,-0.0171246986631602,"negligible"
"602","tesb-rt-se",0.211740257798269,0.037727372342757,"negligible"
"603","Test",0.00126267646928345,-0.102699978084593,"negligible"
"604","testdroid-api",0.0125979819712956,0.0768463730002192,"negligible"
"605","testlink-code",0.683698080531751,-0.0142691211921981,"negligible"
"606","testng",0.109300673920472,0.0487946526408065,"negligible"
"607","the_grinder",0.110698535095476,0.0485952224413763,"negligible"
"608","TheAdventure",0.00777916835221248,0.0820731974578128,"negligible"
"609","TheFinalDawn",2.18832658183233e-23,0.311334648257725,"small"
"610","theqvd",5.36129539048599e-07,0.155890861275477,"small"
"611","thinkparity",0.938121754872601,0.000959894806048652,"negligible"
"612","thrax",0.734184241671985,-0.0121411352180583,"negligible"
"613","thredds",4.48064806011584e-13,0.225809774271313,"small"
"614","THREDDS",0.742613047589715,0.00883190883190883,"negligible"
"615","threetenbp",4.0687456074801e-05,0.12735261889108,"negligible"
"616","thrift",0.183408014098229,-0.0432434801665571,"negligible"
"617","TiddlyWiki5",0.886310178387254,-0.00596975673898751,"negligible"
"618","tigase-server",0.0501547960625804,-0.0629673460442691,"negligible"
"619","tigervnc",0.00764153894439198,0.082272627657243,"negligible"
"620","TinkersConstruct",0.0215818437587058,0.0706530791146176,"negligible"
"621","tomahawk-resolvers",1.54312103869232e-06,0.149384177076485,"small"
"622","tomcat60",0.959021505824237,0.000135875520490903,"negligible"
"623","torquebox",0.894917827226426,-0.00562787639710717,"negligible"
"624","TrakEM2",1.9513295002588e-07,0.161886916502301,"small"
"625","translate",0.00927499168816673,0.0802038132807363,"negligible"
"626","twesos",0.00801459664759556,0.0817576156037694,"negligible"
"627","twin",NA,NA,NA
"628","tycho",0.0104671941936607,-0.0818408941485865,"negligible"
"629","typology",2.99587663659131e-27,0.337975016436555,"medium"
"630","uclinux",0.909401630747568,0.00209730440499672,"negligible"
"631","Umple",0.161594875793348,0.042465483234714,"negligible"
"632","UniversalMediaServer",0.0088787465763296,0.0806662283585361,"negligible"
"633","UP-Class-Admin",1.32512765593654e-56,0.496210826210826,"large"
"634","Urho3D",0.000442957119110118,0.108805610344072,"negligible"
"635","uwsgi",0.14066762858959,-0.04772956388341,"negligible"
"636","Vault",0.079271210223141,0.0536160420775805,"negligible"
"637","visad",0.611487665576729,0.0144707429322814,"negligible"
"638","visage-compiler",0.679908447010681,0.0114749068595222,"negligible"
"639","Vitro",1.17806687054327e-15,0.24988603988604,"small"
"640","VIVO",0.587036006223834,0.0155774709620863,"negligible"
"641","vlc-ports-android",0.894917827226426,-0.00562787639710716,"negligible"
"642","vooga",0.000277718808227553,0.112651764190226,"negligible"
"643","vraptor",9.07651953511249e-06,0.13784352399737,"negligible"
"644","vrpn_ovr",0.97994946222905,-0.000685952224413763,"negligible"
"645","vwf",0.352570631428778,0.0277054569362262,"negligible"
"646","wagic",0.439547910806887,-0.0257462195923734,"negligible"
"647","WaveScript",0.74398567898397,-0.0117335086565856,"negligible"
"648","web-conf",0.306495090703563,0.0306333552487399,"negligible"
"649","web-platform-tests",0.392134017610368,0.0253933815472277,"negligible"
"650","webgme",0.015944455393004,0.074183651106728,"negligible"
"651","weblabdeusto",2.72986151943514e-22,0.303348674117905,"small"
"652","weblounge",0.333248016914723,0.0288998465921543,"negligible"
"653","webrtc",NA,NA,NA
"654","webui-framework",0.112552631289729,-0.0512952005259698,"negligible"
"655","webwork2",0.954905574601271,0.000300241069471839,"negligible"
"656","weka",0.771603801810795,-0.0105939075169844,"negligible"
"657","wheelmap-android",0.00178107886879633,0.0966096866096866,"negligible"
"658","wicketstuff-import-backup",0.132646428779966,0.0457308788078019,"negligible"
"659","wilink",6.50355838844827e-07,0.154733727810651,"small"
"660","wordpress-ios",0.000154103971954655,-0.120280517203594,"negligible"
"661","WordPress-iOS",0.0154390511656091,0.0745562130177515,"negligible"
"662","wpi-suite-tng",0.0162149523627133,0.0739907955292571,"negligible"
"663","wtcpp",4.45826940631742e-18,0.270582949813719,"small"
"664","xalan-j",0.567674416981258,-0.019419241726934,"negligible"
"665","xen-api",0.643670212251923,0.013048433048433,"negligible"
"666","xerces2-j",0.145316530178319,-0.0471970195047118,"negligible"
"667","xercesj",0.0620509821102487,-0.0600569800569801,"negligible"
"668","xournalpp",0.930571998460102,-0.00421652421652421,"negligible"
"669","xp-experiments",0.698832238444338,-0.0136248082401929,"negligible"
"670","xplugin",0.668689945524427,0.0119570458031996,"negligible"
"671","XPrivacy",0.927465051208328,-0.00433925049309665,"negligible"
"672","xrootd",0.44111957725177,0.0227043611658996,"negligible"
"673","xwords",2.93524283185644e-06,0.145294762217839,"negligible"
"674","yarn-comment",0.270257906935664,0.0331317115932501,"negligible"
"675","zlomekfs",0.79358756502144,0.00673898750821828,"negligible"
"676","ZooTypers",0.645974225902578,-0.0158974358974359,"negligible"
