"","proj","AUC","Brier","Chi","Pval"
"336","killbill",0.829332072788431,0.142157848373147,NA,NA
"337","Kramerius",0.749403737166032,0.091366367785941,NA,NA
"338","L2jFrozenInterlude",0.789876453825661,0.185039407089428,NA,NA
"339","larceny-oldimport",0.79002427626498,0.0701230476510964,NA,NA
"340","leiningen",0.735096820692663,0.174018358664999,NA,NA
"341","Lemo-Data-Management-Server",0.81215492044777,0.161278870138618,NA,NA
"342","lenskit",0.782514317847713,0.120455218690401,NA,NA
"343","lexevs",NA,NA,NA,NA
"344","Liberty",0.785298210052612,0.173223544649029,NA,NA
"345","libguestfs",0.750659805089533,0.0708810808605844,NA,NA
"346","libidn",0.781507868362171,0.082102021296474,NA,NA
"347","libming",0.67496576428654,0.145847668455994,NA,NA
"348","libsdl",0.719087234600348,0.195156306939477,NA,NA
"349","lila",NA,NA,NA,NA
"350","linphone_linux_XIA",0.776208912477595,0.157455235427496,NA,NA
"351","lintian",NA,NA,NA,NA
"352","LNReader-Android",0.814009928376889,0.175414339213086,NA,NA
"353","log4j",0.746284696653554,0.203308622523466,NA,NA
"354","lor-jamwiki",0.833711699385428,0.0631414229788744,NA,NA
"355","lpzrobots",0.744478828366584,0.122540197323009,NA,NA
"356","lsml",0.856350740217663,0.148978072194284,NA,NA
"357","LT-Jbilling-MsgQ-3",0.809149981686381,0.127634292468442,NA,NA
"358","ltfat",0.81146562032925,0.174213806101053,NA,NA
"359","luaj",0.819456231904659,0.159448493641,NA,NA
"360","lucene_solr",0.734354653467886,0.0733330743850854,NA,NA
"361","luci",0.876830807902489,0.0239429760562507,NA,NA
"362","lwjgl",0.726908795501627,0.187520275698473,NA,NA
"363","mahout",0.827894383589755,0.147621754787575,NA,NA
"364","mahout-commits",0.828437114264884,0.154574186210885,NA,NA
"365","Malhar",0.751903134111177,0.150541467376875,NA,NA
"366","maptool",0.802204957300697,0.177210505931933,NA,NA
"367","marc-solr-profiling",0.848542980249001,0.0954472182006251,NA,NA
"368","Markus",0.776233445460418,0.1381031672253,NA,NA
